event,gasUsed,blockNumber,timestamp,instanceID,sender,receiver,executionCount,price
"RestockRequest","348951","5290","2025-01-15T16:03:22.207Z","2","retailer1","manufacturer1",78,"200"
"ConfirmRestock","293430","5305","2025-01-15T16:03:37.906Z","2","manufacturer1","retailer1",78,""
"ConfirmRestock","293430","5305","2025-01-15T16:03:37.917Z","3","manufacturer1","retailer2",80,""
"NewEpoch","293430","5305","2025-01-15T16:03:37.917Z","","","","",""
"NewEpoch","345000","5318","2025-01-15T16:03:50.075Z","","","","",""
"PurchaseOrder","345000","5318","2025-01-15T16:03:50.081Z","3","customer3","retailer2",81,""
"PurchaseOrder","345000","5318","2025-01-15T16:03:50.081Z","2","customer2","retailer1",83,""
"PurchaseOrder","345000","5318","2025-01-15T16:03:50.082Z","1","customer1","retailer1",84,""
"PurchaseOrder","345000","5318","2025-01-15T16:03:50.082Z","4","customer4","retailer2",82,""
"NewEpoch","329125","5331","2025-01-15T16:04:03.741Z","","","","",""
"RestockRequest","329125","5331","2025-01-15T16:04:03.743Z","1","retailer1","manufacturer1",84,"100"
"RestockRequest","329125","5331","2025-01-15T16:04:03.750Z","4","retailer2","manufacturer1",82,"200"
"ConfirmOrder","329125","5331","2025-01-15T16:04:03.751Z","3","retailer2","customer3",81,""
"ConfirmOrder","329125","5331","2025-01-15T16:04:03.754Z","2","retailer1","customer2",83,""
"ConfirmRestock","298251","5344","2025-01-15T16:04:16.412Z","4","manufacturer1","retailer2",82,""
"CancelOrder","298251","5344","2025-01-15T16:04:16.412Z","1","customer1","retailer1",84,""
"NewEpoch","298251","5344","2025-01-15T16:04:16.413Z","","","","",""
"NewEpoch","351872","5357","2025-01-15T16:04:29.049Z","","","","",""
"PurchaseOrder","351872","5357","2025-01-15T16:04:29.055Z","3","customer3","retailer2",87,""
"PurchaseOrder","351872","5357","2025-01-15T16:04:29.057Z","1","customer1","retailer1",86,""
"PurchaseOrder","351872","5357","2025-01-15T16:04:29.057Z","2","customer2","retailer1",85,""
